序号      通道号         到达时间         幅度         持续时间(uS)   上升时间(uS)   振铃计数   上升计数   能量(mV*mS)     RMS(mV)      ASL(dB)         撞击数   撞击速率   质心频率 峰值频率   
208	     4	    416.0702533	   35.10	     2791.00	      233.67	   126	    27	       14.70	        7.04	   34.44	    22	      0.12	213378	175781	
209	     2	    416.2905859	   74.46	    21559.67	      311.33	  1077	    24	      244.23	       22.10	   41.08	    35	      0.21	160851	 80566	
210	     4	    416.3184279	   68.97	     3681.00	      264.33	   279	    44	       29.69	       11.67	   38.13	    23	      0.12	209216	153808	
211	     2	    416.3903469	   87.89	     5244.33	      283.67	   381	    55	       43.03	       12.52	   38.28	    36	      0.21	216225	 76904	
212	     2	    416.4376316	   47.00	    24539.00	      495.67	   694	    27	      113.00	        6.89	   33.28	    37	      0.21	214423	105468	
213	     4	    416.5128539	   43.64	     2439.67	      457.67	   117	    20	       13.61	        7.72	   34.93	    24	      0.12	204797	156005	
214	     2	    416.5738439	   34.79	    26265.00	      258.33	  1088	    10	      204.92	       13.08	   37.85	    38	      0.21	172473	 10986	
215	     2	    416.6041156	   37.23	     9049.33	      241.33	   114	    20	       31.96	        4.91	   30.98	    39	      0.21	204759	 66650	
216	     2	    416.6565459	   93.38	    31638.00	       28.67	   983	     3	      194.99	       10.10	   35.80	    40	      0.21	146597	 86425	
217	     5	    416.7105389	   39.98	   131372.00	      354.00	 12331	    23	     1620.75	       28.32	   41.82	    28	      0.27	301829	161132	
218	     4	    416.7462253	   65.92	     6973.67	      303.67	   239	    26	       64.92	       13.81	   39.38	    25	      0.12	133035	 10986	
219	     2	    416.7834046	   52.19	    25414.33	      485.00	   927	    51	      155.24	        8.84	   35.72	    41	      0.21	167982	 86425	
220	     2	    416.8128186	  502.32	    29126.67	      493.67	  1787	    35	      416.96	       31.26	   43.11	    42	      0.21	171914	 98144	
221	     4	    416.8132859	  123.60	     3850.00	      125.67	   288	    21	       37.00	       14.79	   39.65	    26	      0.12	182963	152343	
222	     2	    416.8468766	   60.42	     6711.33	      110.67	   203	     5	       34.93	        7.93	   34.34	    43	      0.21	173846	 93750	
223	     4	    416.9596676	   45.47	     2462.33	       73.33	   157	    12	       16.60	        9.02	   36.57	    27	      0.12	196562	175781	
224	     2	    416.9777069	  136.41	    28172.00	      389.00	  1323	    50	      301.18	       18.74	   40.58	    44	      0.21	183811	 11718	
225	     4	    416.9777363	   30.21	     2494.33	      434.67	   181	    58	       17.38	        9.18	   36.86	    28	      0.12	194368	151611	
226	     5	    416.9779556	  372.31	    28548.67	        1.00	  2473	     1	      428.08	       31.43	   43.52	    29	      0.27	243434	156738	
227	     4	    417.0136553	   35.40	     2486.00	      430.33	   106	    41	       12.23	        6.56	   33.84	    29	      0.12	196085	154541	
228	     4	    417.0289706	   34.79	     3875.00	      133.33	   112	    17	       16.55	        6.08	   32.62	    30	      0.12	182737	153808	
229	     4	    417.0368579	   74.16	     5782.00	       12.33	   205	     3	       38.98	       10.01	   36.58	    31	      0.12	145249	 10986	
230	     1	    417.0816993	   48.22	    43551.67	      308.67	  2459	    43	      396.05	       16.43	   39.18	   121	      0.88	190336	118652	
231	     2	    417.1034929	   56.76	    11508.67	      246.33	   379	    27	       66.38	        9.41	   35.23	    45	      0.21	152926	 74707	
232	     1	    417.1292546	   30.21	    33176.67	      104.67	  1675	    11	      263.01	       15.48	   37.99	   122	      0.88	203860	114990	
233	     5	    417.1366916	   30.82	     9482.67	       67.00	   295	    10	       34.38	        5.46	   31.21	    30	      0.27	340377	161865	
234	     5	    417.1644243	   65.92	    17573.00	      429.67	   657	     3	       75.34	        6.68	   32.66	    31	      0.27	275453	161132	
235	     2	    417.1649059	   40.59	     8018.67	      239.00	   220	    22	       37.10	        6.57	   33.32	    46	      0.21	192953	 78369	
236	     1	    417.1899399	   32.04	    15309.67	       95.33	   357	    11	       63.54	        6.07	   32.38	   123	      0.88	226572	191894	
237	     4	    417.2446449	   57.37	     3014.33	      448.33	   276	    62	       26.93	       12.53	   38.76	    32	      0.12	223591	150146	
238	     5	    417.2647886	   55.54	    68866.67	      458.67	  4082	    22	      509.54	       16.06	   37.39	    32	      0.27	278663	161132	
239	     2	    417.2851596	   54.02	     7985.67	      176.00	   207	    25	       35.08	        6.61	   32.87	    47	      0.21	198801	 73974	
240	     2	    417.3240323	   90.03	     8872.00	      152.33	   371	    25	       54.11	       10.52	   35.71	    48	      0.21	210473	186035	
241	     2	    417.4046469	   95.21	     8250.00	      309.67	   351	    15	       51.39	       10.05	   35.89	    49	      0.21	202958	 10986	
242	     5	    417.4049599	  238.65	    70467.00	       16.33	  4285	     6	      818.24	       40.88	   41.30	    33	      0.27	285255	158935	
243	     4	    417.4599046	   36.32	     2445.00	       92.67	   273	    11	       24.69	       12.83	   40.08	    33	      0.12	224810	152343	
244	     2	    417.4837736	   33.26	     2990.33	       67.33	   113	     4	       14.32	        6.36	   33.61	    50	      0.21	226168	 79833	
245	     4	    417.4917006	   45.17	     2595.33	      202.33	   233	    24	       20.15	       10.45	   37.80	    34	      0.12	217692	150146	
246	     4	    417.5011609	   31.74	     1865.67	      311.00	   101	    23	       10.66	        7.59	   35.14	    35	      0.12	200373	154541	
247	     2	    417.6651656	   35.40	     8513.00	       80.67	   285	     8	       42.05	        7.02	   33.88	    51	      0.21	201872	105468	
248	     5	    417.6990589	   36.32	    14293.67	      488.67	   687	    41	       60.93	        6.36	   32.61	    34	      0.27	300320	158203	
249	     1	    417.6996639	   34.18	    10787.00	      274.67	   551	    22	       66.29	        8.63	   35.78	   124	      0.88	201044	120117	
250	     2	    417.7979766	   31.43	     9238.00	      250.00	   300	    12	       44.10	        6.69	   33.59	    52	      0.21	267885	 86425	
251	     1	    417.8200536	   36.93	    14282.33	       17.00	   911	     3	      153.01	       23.28	   40.60	   125	      0.88	200746	120117	
252	     2	    417.8644716	   61.65	     9498.33	       73.00	   222	     9	       40.63	        6.93	   32.64	    53	      0.21	172573	 76904	
253	     5	    417.9252526	  120.85	     8511.00	      411.00	   655	    66	       95.54	       18.03	   41.00	    35	      0.27	195197	161132	
254	     5	    417.9779169	   64.39	     2414.67	      111.67	   306	    32	       21.23	       12.36	   38.88	    36	      0.27	303047	158203	
255	     1	    417.9779193	   83.01	    34908.00	       42.33	  2161	     7	      286.13	       13.16	   38.27	   126	      0.88	214059	114990	
256	     5	    417.9913833	   54.93	    23300.67	      400.00	  1799	    20	      171.06	       11.56	   37.32	    37	      0.27	282438	163330	
257	     1	    418.0266439	   55.24	     3838.67	      183.67	   183	    23	       24.11	        8.95	   35.96	   127	      0.88	180484	114990	
258	     2	    418.0323863	   46.69	     7689.67	      448.33	   152	    26	       26.53	        5.16	   30.78	    54	      0.21	213102	 75439	
259	     1	    418.0438416	   30.52	     4299.00	      397.00	   158	    40	       21.62	        7.07	   34.04	   128	      0.88	184587	120117	
260	     1	    418.0588369	  150.45	     8725.67	      371.33	   589	    50	       97.34	       21.55	   40.95	   129	      0.88	197704	133300	
261	     1	    418.0840286	   54.63	    10047.33	      126.00	   568	     8	       83.13	       13.11	   38.35	   130	      0.88	201382	114990	
262	     1	    418.1285506	  223.39	    24574.67	       96.67	  1199	    14	      243.71	       20.20	   39.93	   131	      0.88	161794	116455	
263	     1	    418.1577743	   58.29	     4736.67	        7.67	   308	     2	       37.73	       11.07	   38.02	   132	      0.88	184694	119384	
264	     5	    418.1577776	   52.80	     4046.33	       74.33	   281	    14	       22.47	        8.02	   34.90	    38	      0.27	299430	160400	
265	     1	    418.2251219	   57.37	    23325.67	      103.33	  1252	    13	      172.35	       12.41	   37.37	   133	      0.88	188085	134033	
266	     1	    418.2649896	   30.82	     6807.00	      335.67	   135	    15	       25.94	        5.07	   31.64	   134	      0.88	213941	134033	
267	     1	    418.2769863	   59.81	    10401.67	       43.67	   513	     7	       87.67	       15.70	   38.52	   135	      0.88	200372	134033	
268	     1	    418.2913936	   42.42	    19733.00	      379.67	   875	    15	      128.15	       11.29	   36.26	   136	      0.88	202752	194091	
269	     5	    418.3058433	   75.68	    14573.67	       98.00	   622	    17	       64.56	        7.95	   32.95	    39	      0.27	249952	159667	
270	     1	    418.3151376	   40.28	    54631.00	      134.67	  2684	    14	      446.24	       15.84	   38.20	   137	      0.88	167307	114990	
271	     1	    418.3737923	   50.35	    18364.33	       63.67	  1352	     9	      197.84	       19.59	   40.65	   138	      0.88	207584	129638	
272	     1	    418.3961579	   53.71	    27274.00	      163.67	   734	    21	      123.51	        6.40	   33.13	   139	      0.88	205120	118652	
273	     1	    418.4631563	  155.33	    37827.00	       12.33	  1772	     4	      290.68	       13.80	   37.71	   140	      0.88	174250	128906	
274	     2	    418.4645293	   34.18	    17581.33	      303.00	   437	    29	       80.43	        7.44	   33.22	    55	      0.21	198257	 79833	
275	     2	    418.4910246	   30.21	     2830.33	       79.67	    40	     8	        8.56	        4.19	   29.64	    56	      0.21	263066	   732	
276	     5	    418.5178309	  132.14	    16478.67	      404.67	   752	    19	       93.39	       11.38	   35.08	    40	      0.27	250655	158203	
277	     2	    418.5178946	   75.68	     9533.00	      346.67	   311	     7	       57.53	       10.11	   35.62	    57	      0.21	171698	 72509	
278	     1	    418.5612866	   42.72	     1996.67	       35.33	    85	     5	       11.83	        8.42	   35.46	   141	      0.88	194044	114990	
279	     1	    418.6960549	   36.93	     5180.00	      103.33	    83	    13	       22.00	        5.68	   32.57	   142	      0.88	199475	114990	
280	     5	    418.7045009	   64.70	    16520.00	        1.33	   645	     1	       64.64	        6.38	   31.87	    41	      0.27	259545	159667	
281	     1	    418.7052346	   47.00	     4317.67	        1.33	   250	     1	       31.07	        9.95	   37.14	   143	      0.88	175038	105468	
282	     1	    418.7155909	   32.04	     6177.00	      485.33	   186	    46	       26.74	        5.82	   32.74	   144	      0.88	197748	114990	
283	     2	    418.7249016	   92.77	    22339.67	       93.33	  1189	    15	      294.16	       23.83	   42.39	    58	      0.21	156967	 86425	
284	     5	    418.7250229	  170.59	    16610.67	      317.33	  1810	    54	      308.33	       32.43	   45.37	    42	      0.27	225753	161132	
285	     1	    418.7257706	  121.77	    20097.67	      397.33	  1633	    58	      437.59	       40.53	   46.76	   145	      0.88	149349	128906	
286	     4	    418.7355936	   35.10	     2444.00	      270.33	   133	    29	       14.42	        7.84	   35.42	    36	      0.12	198342	176513	
287	     2	    418.7578693	   33.57	     2808.00	      155.00	   212	    17	       17.64	        8.43	   35.96	    59	      0.21	269503	172119	
288	     5	    418.7578699	  118.41	     3655.00	       40.33	   408	     7	       56.39	       23.71	   43.76	    43	      0.27	237985	161865	
289	     4	    418.7864249	   45.17	     2729.67	      337.33	   184	    44	       22.34	       10.91	   38.26	    37	      0.12	172369	 57861	
290	     1	    418.8087249	   59.81	     3661.67	        9.00	   238	     2	       27.63	       11.13	   37.55	   146	      0.88	193179	194091	
291	     1	    418.8410456	   74.16	    10410.67	      350.67	   426	    48	       58.74	        8.61	   35.03	   147	      0.88	175720	114990	
292	     1	    418.8647256	   41.50	     7871.00	      294.67	   505	    18	       66.62	       12.34	   38.55	   148	      0.88	201643	   732	
293	     1	    418.8769419	   74.77	     3481.00	      140.33	   245	    24	       26.91	       11.38	   37.77	   149	      0.88	195743	134033	
294	     1	    418.8844309	   45.47	     5798.67	      313.67	   232	     5	       32.92	        8.03	   35.09	   150	      0.88	190296	114990	
295	     5	    418.8846029	   34.18	    23720.33	      125.00	   901	     3	       87.46	        6.50	   31.37	    44	      0.27	318258	164794	
296	     1	    418.8945896	   76.90	     9021.33	      122.00	   383	    18	       54.00	        9.50	   35.55	   151	      0.88	204762	134033	
297	     5	    418.9249383	   84.84	     3593.00	        1.00	   238	     1	       22.74	        9.88	   36.03	    45	      0.27	299145	158935	
298	     2	    418.9249463	   33.26	     2399.33	       70.33	   121	    10	       13.51	        7.75	   35.01	    60	      0.21	230637	 73974	
299	     1	    418.9258289	   36.01	     3536.33	      367.00	   177	    43	       20.41	        7.65	   35.23	   152	      0.88	181631	117919	
300	     5	    418.9325973	   29.91	     1752.67	      240.00	   118	    39	        7.91	        6.22	   33.11	    46	      0.27	361282	292236	
301	     1	    418.9484669	   72.33	     6751.00	       68.00	   536	     9	       62.71	       14.13	   39.36	   153	      0.88	190934	120849	
302	     1	    418.9708296	   66.22	     9292.33	       90.33	   397	    13	       52.35	        8.06	   35.02	   154	      0.88	207296	114990	
303	     1	    418.9893079	   29.91	     4219.33	       53.33	    54	     7	       15.18	        4.73	   31.14	   155	      0.88	215229	131835	
304	     1	    419.0192343	   69.27	     6602.67	      266.67	   295	    46	       37.29	        8.98	   35.05	   156	      0.88	202149	194824	
305	     2	    419.0914563	   34.18	     3147.67	      177.67	   114	    14	       13.86	        5.93	   32.89	    61	      0.21	249756	 79101	
306	     1	    419.1284166	   78.74	     9990.00	      483.00	   582	     9	       80.87	       11.96	   38.16	   157	      0.88	167393	120117	
307	     1	    419.1540693	   35.10	    11187.00	      231.33	   711	    17	       87.35	       10.94	   37.85	   158	      0.88	205077	114990	
308	     1	    419.1836373	   35.10	     6165.00	       11.00	   176	     3	       25.35	        5.54	   32.30	   159	      0.88	235321	194091	
309	     1	    419.2463429	   66.83	     3289.67	       66.67	   145	    10	       17.80	        7.71	   34.67	   160	      0.88	205436	194091	
310	     1	    419.2675119	   32.65	     8931.33	        1.00	   368	     1	       47.87	        7.40	   34.59	   161	      0.88	191920	186035	
311	     1	    419.2857029	  107.42	    16933.00	       33.33	  1249	     5	      212.33	       21.76	   41.96	   162	      0.88	172155	118652	
312	     1	    419.3845766	   33.57	     3986.67	       51.67	   156	     6	       20.12	        6.66	   34.07	   163	      0.88	211469	  1464	
313	     1	    419.4905976	  132.75	     8983.33	       22.33	   435	     5	       54.13	       10.87	   35.61	   164	      0.88	201559	191894	
314	     1	    419.5404586	   55.54	     2342.00	       62.67	   152	    10	       15.69	        8.90	   36.52	   165	      0.88	207975	117919	
315	     1	    419.6025769	   49.44	     8381.33	       16.00	   503	     3	       87.48	       19.33	   40.37	   166	      0.88	194137	133300	
316	     2	    419.6251436	   32.35	     9125.00	      368.33	   282	    24	       34.10	        5.86	   31.48	    62	      0.21	231196	105468	
317	     1	    419.6474789	   50.05	     6510.67	       22.33	   424	     4	       63.10	       14.11	   39.73	   167	      0.88	153101	129638	
318	     1	    419.6649419	   45.78	     7234.00	       35.00	   154	     5	       28.24	        5.46	   31.85	   168	      0.88	213602	114990	
319	     1	    419.6898803	  154.42	     5305.00	      140.00	   327	    23	       48.74	       17.13	   39.26	   169	      0.88	196465	156738	
320	     5	    419.6915139	   42.11	     3125.67	       32.33	   207	     6	       19.67	        9.08	   35.98	    47	      0.27	320136	154541	
321	     5	    419.7048926	   30.52	     3731.00	        0.33	   112	     1	       10.16	        4.10	   28.75	    48	      0.27	386493	161132	
322	     1	    419.7287263	   36.32	     2631.00	      325.00	   129	    42	       16.36	        8.41	   35.88	   170	      0.88	178836	114257	
323	     5	    419.7783763	   30.21	     9126.33	      448.33	   290	    36	       29.01	        4.62	   30.07	    49	      0.27	368000	159667	
324	     1	    419.7784939	   35.40	     8917.67	      115.67	   281	     8	       40.59	        6.74	   33.17	   171	      0.88	217122	134033	
325	     1	    419.8003323	  119.63	    10384.33	       81.67	   441	    12	       76.31	       12.34	   37.33	   172	      0.88	187140	114990	
326	     1	    419.8666449	   97.66	     6032.33	      478.00	   382	    42	       61.05	       16.17	   40.10	   173	      0.88	192519	129638	
327	     1	    419.8938299	   33.87	     6797.67	      349.67	   287	    33	       34.99	        6.95	   34.24	   174	      0.88	218690	118652	
328	     5	    419.9253596	   33.26	     3378.00	      489.33	   335	    11	       26.54	       11.31	   37.91	    50	      0.27	299767	158935	
329	     1	    419.9383926	   35.10	     8197.33	      360.00	   251	    42	       35.76	        6.12	   32.81	   175	      0.88	212853	132568	
330	     5	    419.9384859	   36.01	     9245.33	      243.67	   323	    37	       30.52	        4.97	   30.40	    51	      0.27	335394	162597	
331	     1	    419.9684926	   38.15	     1763.33	      172.67	   141	    41	       10.23	        7.87	   35.28	   176	      0.88	271224	193359	
332	     1	    420.0179819	  109.86	     3896.67	      205.67	   314	    31	       41.55	       16.80	   40.56	   177	      0.88	176218	114990	
333	     5	    420.0184766	   43.03	     3170.33	       20.33	   292	     5	       21.47	        9.29	   36.62	    52	      0.27	295956	156738	
334	     1	    420.0274053	   64.09	   132785.67	       69.33	  5614	     9	     6239.42	      225.22	   53.44	   178	      0.88	161533	116455	
335	     5	    420.0393316	   68.66	     8699.67	      173.00	   483	    32	       51.91	        9.40	   35.52	    53	      0.27	242393	156738	
336	     2	    420.0396913	   60.42	     8035.00	      128.00	   208	    12	       48.31	        9.34	   35.59	    63	      0.21	157754	 80566	
337	     4	    420.0621679	  898.44	    18028.67	      170.00	   513	    18	      889.27	      101.69	   53.86	    38	      0.12	120615	  2197	
338	     3	    420.0621773	  149.23	     9800.67	      264.67	   238	    21	      136.89	       23.65	   42.90	     6	      0.01	 95400	  5126	
339	     5	    420.1451916	   48.22	    15764.00	      282.00	  1240	    64	      108.64	       11.95	   36.77	    54	      0.27	314928	292236	
340	     2	    420.1452116	   33.26	    15866.33	       19.00	   574	     2	      100.30	       10.51	   36.02	    64	      0.21	225723	 70312	
341	     1	    420.2240969	   31.43	     2014.67	      342.67	    41	    19	        7.69	        5.16	   31.64	   179	      0.88	243216	134033	
342	     1	    420.2407643	  261.23	    18995.00	      198.00	  1098	    28	      215.90	       23.29	   41.11	   180	      0.88	189102	129638	
343	     1	    420.2800046	  163.27	     6382.33	      124.00	   302	    22	       46.06	       13.42	   37.17	   181	      0.88	203198	194091	
344	     1	    420.2903996	   36.01	     5849.33	      115.67	   215	    17	       27.65	        6.57	   33.50	   182	      0.88	212454	133300	
345	     5	    420.2997563	   47.00	     8062.33	       32.67	   439	     6	       42.91	        8.46	   34.53	    55	      0.27	333572	156738	
346	     1	    420.3138209	   48.83	     7276.67	        7.33	   282	     2	       37.02	        7.09	   34.14	   183	      0.88	194606	118652	
347	     1	    420.3307066	  109.56	    10472.67	       65.00	   524	    10	       76.12	       11.44	   37.23	   184	      0.88	174381	120117	
348	     5	    420.3318166	   33.57	    10692.00	      309.33	   339	    32	       34.88	        4.91	   30.30	    56	      0.27	307347	161865	
349	     4	    420.3570406	   32.35	     3152.00	      263.00	   108	    27	       17.31	        7.40	   34.80	    39	      0.12	151771	  2197	
350	     2	    420.3589373	   63.48	     9248.33	      320.67	   275	    26	       67.98	       11.49	   37.33	    65	      0.21	142326	 32958	
351	     5	    420.4051843	   31.74	     2745.00	       38.33	   154	     7	       10.41	        5.75	   31.60	    57	      0.27	372296	156738	
352	     4	    420.4201036	   88.50	     3628.67	      393.33	   392	    72	       41.68	       16.90	   41.20	    40	      0.12	220983	155273	
353	     1	    420.4602356	  106.51	     6679.67	       41.33	   228	     6	       39.10	       10.74	   35.36	   185	      0.88	187916	114990	
354	     5	    420.4851716	   46.08	     4090.33	      463.33	   226	    24	       22.35	        8.36	   34.76	    58	      0.27	282072	162597	
355	     1	    420.4855023	  146.79	     4813.00	       92.67	   307	    12	       52.33	       18.54	   40.73	   186	      0.88	176662	114990	
356	     5	    420.5464753	   32.04	     8562.67	      494.67	   475	    20	       37.02	        6.81	   32.74	    59	      0.27	313053	158935	
357	     1	    420.5481676	   33.87	     3029.67	      231.67	   174	    18	       19.77	        8.42	   36.29	   187	      0.88	189365	125244	
358	     1	    420.5646023	   40.28	     8569.67	      380.00	   654	    40	       72.60	       12.96	   38.56	   188	      0.88	177736	114990	
359	     5	    420.6451566	   32.35	    10308.67	      497.67	   378	    57	       37.75	        5.56	   31.30	    60	      0.27	331433	156738	
360	     1	    420.6654223	   30.21	     4648.33	      140.33	   138	    17	       21.38	        6.37	   33.26	   189	      0.88	248466	114990	
361	     1	    420.6784019	   30.21	     4368.67	      445.33	   292	    32	       31.60	        9.46	   37.19	   190	      0.88	199372	124511	
362	     2	    420.6855863	   52.49	     9187.67	       31.33	   215	     3	       38.82	        6.96	   32.53	    66	      0.21	189231	 73974	
363	     5	    420.6859753	   63.17	     3109.00	       19.00	   245	     3	       22.32	       10.21	   37.12	    61	      0.27	272792	155273	
364	     1	    420.6867713	   52.49	     8838.00	      431.00	   365	    49	       49.30	        8.01	   34.94	   191	      0.88	156234	128173	
365	     2	    420.6988966	   34.18	     9249.67	      250.00	   105	     6	       25.80	        3.86	   28.94	    67	      0.21	338647	 71777	
366	     5	    420.7122699	   37.54	     3188.67	      490.33	   276	    25	       20.94	        9.31	   36.35	    62	      0.27	317076	162597	
367	     1	    420.7203789	   32.96	    12350.00	      475.67	   693	    68	       75.15	        9.47	   35.69	   192	      0.88	232890	195556	
368	     1	    420.7367299	   70.19	    10556.33	       17.67	   951	     3	      119.45	       17.68	   41.07	   193	      0.88	155337	128906	
369	     1	    420.7666749	   81.48	     8236.67	      106.33	   429	    24	       53.56	        9.88	   36.26	   194	      0.88	255140	194091	
370	     1	    420.7836783	   39.98	     5245.00	       41.67	   210	     5	       27.46	        7.53	   34.39	   195	      0.88	202170	114257	
371	     1	    420.8042999	   92.16	     2540.00	      102.33	   154	    18	       19.14	       11.89	   37.54	   196	      0.88	207162	194091	
372	     1	    420.8228986	   44.86	     3857.67	        8.33	   131	     2	       20.26	        7.35	   34.41	   197	      0.88	203265	145019	
373	     1	    420.8596243	   34.48	     2847.67	      104.67	   112	    13	       15.81	        7.55	   34.89	   198	      0.88	196425	134033	
374	     1	    420.8834249	   95.52	    40481.33	      370.67	  2121	    49	      306.37	       12.75	   37.58	   199	      0.88	179519	134033	
375	     1	    420.9434179	   31.13	     4469.33	       45.67	   221	     6	       27.16	        9.01	   35.68	   200	      0.88	232414	133300	
376	     1	    420.9737249	   35.10	     4239.33	       69.33	   202	    11	       27.60	        9.94	   36.28	   201	      0.88	227758	133300	
377	     5	    421.0121146	  124.51	    16872.67	      318.33	  1497	    24	      263.41	       32.83	   43.87	    63	      0.27	250934	156738	
378	     2	    421.0123569	   31.13	    15999.33	      250.33	   826	    19	      162.73	       18.30	   40.15	    68	      0.21	260448	105468	
379	     1	    421.0128029	  136.11	    17105.67	       44.33	  1441	     7	      327.02	       36.02	   45.63	   202	      0.88	170104	135498	
380	     1	    421.0442493	   40.89	     2612.00	       95.00	   112	    17	       13.43	        7.00	   34.23	   203	      0.88	234176	194091	
381	     2	    421.0923516	  102.23	    15499.00	      478.00	   716	    34	      138.38	       15.24	   39.02	    69	      0.21	180340	 71777	
382	     5	    421.0925893	  192.87	     8884.33	      328.67	   647	    86	       89.16	       20.89	   40.03	    64	      0.27	283198	303955	
383	     1	    421.1042666	  114.44	    17214.33	      112.67	   531	    22	       99.48	        9.95	   35.24	   204	      0.88	201733	190429	
384	     5	    421.1054779	   53.10	     3819.33	       27.00	   209	     5	       20.61	        7.72	   34.65	    65	      0.27	283902	160400	
385	     1	    421.1281379	   42.11	     5696.67	      105.67	   275	    16	       40.76	       10.43	   37.09	   205	      0.88	167081	  2197	
386	     1	    421.1422079	   32.96	     2522.33	      485.33	   144	    54	       15.34	        7.96	   35.68	   206	      0.88	216823	135498	
387	     1	    421.1563519	  140.08	    16482.00	      141.67	  1423	    20	      423.56	       55.33	   48.19	   207	      0.88	202061	133300	
388	     1	    421.1773143	  108.34	     4433.00	       40.67	   317	     7	       38.49	       13.57	   38.77	   208	      0.88	213121	114990	
389	     1	    421.2152409	   69.89	     7755.67	      299.00	   343	    18	       47.78	        9.84	   35.80	   209	      0.88	173229	134033	
390	     1	    421.2386966	   39.98	     5747.67	       75.33	   220	    12	       29.43	        7.27	   34.19	   210	      0.88	230330	136962	
391	     1	    421.2484439	  132.14	     8516.33	      173.00	   563	    28	       79.77	       15.89	   39.43	   211	      0.88	226409	118652	
392	     2	    421.3323266	   46.39	     9686.00	      183.33	   241	    12	       45.90	        6.69	   33.52	    70	      0.21	182821	 10986	
393	     1	    421.3746753	  654.30	     6916.33	      190.67	   644	    26	      186.38	       57.82	   48.61	   212	      0.88	204795	156738	
394	     1	    421.4129646	   54.02	    13469.67	       41.67	   438	     6	       77.39	       10.74	   35.19	   213	      0.88	201810	114990	
395	     1	    421.4342899	   61.95	     6655.33	      334.33	   357	    15	       39.93	        8.45	   35.57	   214	      0.88	201856	114990	
396	     1	    421.4695739	   32.96	     8270.00	      182.00	   462	    20	       62.91	       11.80	   37.63	   215	      0.88	172256	117187	
397	     1	    421.5154123	   50.05	     2796.00	       46.00	   186	     7	       21.07	       10.29	   37.54	   216	      0.88	171482	134033	
398	     1	    421.5432353	   32.04	     6187.00	       54.00	   430	     7	       46.67	       10.61	   37.55	   217	      0.88	189364	114990	
399	     1	    421.5752176	   41.20	     5317.67	       76.67	   150	     9	       26.01	        6.70	   33.79	   218	      0.88	213792	   732	
400	     5	    421.6991579	  533.45	     9760.00	      254.67	  1165	     8	      301.54	       64.71	   49.79	    66	      0.27	224209	160400	
401	     2	    421.6992829	  476.99	     9920.67	      235.33	   633	    15	      228.00	       45.99	   47.22	    71	      0.21	145886	 79101	
402	     4	    421.6994056	   72.33	     3654.33	      210.33	   250	    27	       31.46	       12.52	   38.70	    41	      0.12	179550	 57128	
403	     1	    421.7266536	   55.24	    22170.33	       39.33	  1780	     7	     1225.52	      160.31	   54.85	   219	      0.88	227835	145019	
404	     2	    421.7322873	  937.50	    16428.00	      111.67	   933	    13	      643.34	       88.24	   51.85	    72	      0.21	163228	 72509	
405	     4	    421.7323183	  187.99	     7590.67	      215.00	   584	    41	      118.40	       26.84	   43.86	    42	      0.12	182114	217529	
406	     4	    421.7706243	   50.66	     3027.00	      209.33	   228	    39	       19.55	        9.03	   36.20	    43	      0.12	224438	153076	
407	     1	    421.7711539	  393.37	    10528.00	       39.67	   673	     6	      211.54	       41.48	   46.06	   220	      0.88	206821	129638	
408	     5	    421.7722773	  165.71	     9498.67	       57.00	   637	    14	       71.67	       15.81	   37.57	    67	      0.27	250232	156738	
409	     2	    421.7724033	   91.55	     9495.00	       25.00	   302	     5	       56.92	        9.96	   35.56	    73	      0.21	175343	 32958	
410	     1	    421.8287476	   53.41	     4132.33	       35.33	   141	     5	       22.16	        7.78	   34.59	   221	      0.88	192567	114990	
411	     1	    421.8502609	   30.21	     1537.67	      187.00	    54	    15	        6.72	        5.80	   32.83	   222	      0.88	224436	116455	
412	     1	    421.8650319	   51.57	     4594.67	       58.00	   148	     9	       23.25	        7.51	   34.09	   223	      0.88	178191	114257	
413	     1	    421.8770346	   60.12	     8351.33	       43.33	   359	     7	       48.38	        9.08	   35.27	   224	      0.88	212222	114990	
414	     1	    421.8903559	   29.91	     1784.33	       95.33	    60	    13	        7.39	        5.85	   32.36	   225	      0.88	229803	194091	
415	     5	    422.0926133	   34.18	    23216.33	      499.67	  1405	    12	      158.43	       13.33	   36.69	    68	      0.27	266187	163330	
416	     1	    422.0931046	  331.73	     4721.67	       85.67	   461	    15	       80.85	       33.30	   44.67	   226	      0.88	200924	194091	
417	     1	    422.1018259	  217.90	    14969.67	      145.00	   898	    22	      158.69	       18.73	   40.51	   227	      0.88	166117	114257	
418	     5	    422.1269843	   69.58	    14751.00	      453.00	   474	    28	       56.98	        7.93	   31.78	    69	      0.27	256149	156738	
419	     1	    422.1285876	   61.65	     3429.67	       23.00	   203	     4	       25.73	       10.65	   37.51	   228	      0.88	162015	134033	
420	     1	    422.1365346	   38.15	     1621.00	      463.00	    83	    33	        9.45	        7.67	   35.32	   229	      0.88	196212	116455	
421	     1	    422.1498999	  284.42	     6322.33	       38.33	   534	     9	      114.80	       32.16	   45.18	   230	      0.88	226278	130371	
422	     1	    422.1837063	   47.91	     4689.33	       30.00	   169	     5	       26.41	        7.72	   35.02	   231	      0.88	200849	120849	
423	     1	    422.2038673	   85.45	     7461.67	       18.00	   479	     4	       63.34	       12.37	   38.58	   232	      0.88	254200	195556	
